ticker,price,box_top,box_bottom,pct_above_box,vol_today,vol_avg_20d,vol_ratio,suggested_stop,target_30pct,risk_pct,rr_ratio,box_range_pct,ma20,ma_rising,price_vs_ma20_pct,score,grade,tier,emoji
INFQ,14.94,14.33,10.32,4.26,35041430,8851850,3.96,14.04,19.42,6.0,5.0,27.98,12.57,True,18.82,75,B+,SOLID,🟡
RGTI,21.02,21.02,15.46,0.02,58640149,26949335,2.18,20.6,27.33,2.02,14.83,26.45,17.99,True,16.84,56,C,MARGINAL,🟠
