ticker,price,box_top,box_bottom,pct_above_box,vol_today,vol_avg_20d,vol_ratio,suggested_stop,target_30pct,risk_pct,rr_ratio,box_range_pct,ma20,ma_rising,price_vs_ma20_pct,score,grade,tier,emoji
CMBT,16.46,15.57,13.26,5.72,6543160,1435905,4.56,15.26,21.4,7.3,4.11,14.87,14.3,True,15.08,86,A,CLEAN,🟢
AGYS,78.19,73.59,62.31,6.25,2368125,281120,8.42,72.12,101.65,7.77,3.86,15.33,68.3,True,14.48,84,B+,SOLID,🟡
